names,edges,distance,weighting
"('The Temple of Convenience', '63 Degrees')","(46, 88)",0.04077518933394765,0.85
"('The Temple of Convenience', 'The Little Yeti')","(46, 89)",0.18127105710254268,0.85
"('The Temple of Convenience', ""Rigatoni's"")","(46, 90)",0.05462608345091716,0.85
"('The Temple of Convenience', 'Birria Brothers')","(46, 91)",0.042474155556195464,0.85
"('Convenience Store', 'Volta')","(47, 63)",0.2293316439657903,1.0
"('Convenience Store', 'Tattu')","(47, 64)",0.03855789443372592,1.0
"('Convenience Store', 'Bar San Juan')","(47, 65)",0.20710110288824257,0.85
"('Convenience Store', 'Australasia')","(47, 66)",0.02940075445618683,1.0
"('Convenience Store', 'The Edinburgh Castle')","(47, 67)",0.02009963429032165,1.0
"('Convenience Store', 'Sicilian NQ Bar and Bistro')","(47, 68)",0.0028508077288565093,1.0
"('Convenience Store', '20 Stories')","(47, 69)",0.1896219080254557,1.0
"('Convenience Store', 'Bundobust Brewery')","(47, 70)",0.036052639156852015,1.0
"('Convenience Store', 'Delhi House Cafe')","(47, 71)",0.011259250727099952,1.0
"('Convenience Store', 'Canto')","(47, 72)",0.02030120655397817,0.85
"('Convenience Store', 'Elnecot')","(47, 73)",0.021021107495608603,1.0
"('Convenience Store', 'Wholesome Junkies')","(47, 74)",0.023468770697152072,1.0
"('Convenience Store', 'MUSU')","(47, 75)",0.03084055633944769,1.0
"('Convenience Store', 'Erst')","(47, 76)",0.025743657672704236,1.0
"('Convenience Store', 'Where The Light Gets In')","(47, 77)",0.35018861404670715,1.0
"('Convenience Store', 'Brewski')","(47, 78)",0.1856192587899905,1.0
"('Convenience Store', 'Hispi')","(47, 79)",0.2654994672733032,1.0
"('Convenience Store', 'Dokes Pizzeria')","(47, 80)",0.22075042474155557,1.0
"('Convenience Store', ""Salvi's NQ"")","(47, 81)",0.0006623088662999971,1.0
"('Convenience Store', 'Wood')","(47, 82)",0.046591988942321534,0.85
"('Convenience Store', 'Common')","(47, 83)",0.005557635269386932,1.0
"('Convenience Store', 'Ziya')","(47, 84)",0.11469461802056037,1.0
"('Convenience Store', 'Casa Italia')","(47, 85)",0.2610648774728597,1.0
"('Convenience Store', 'Zouk')","(47, 86)",0.05042186195179543,1.0
"('Convenience Store', 'The Hip Hop Chip Shop')","(47, 87)",0.021021107495608603,1.0
"('Convenience Store', '63 Degrees')","(47, 88)",0.004549773951104328,1.0
"('Convenience Store', 'The Little Yeti')","(47, 89)",0.21841794569067297,1.0
"('Convenience Store', ""Rigatoni's"")","(47, 90)",0.026895499179312925,1.0
"('Convenience Store', 'Birria Brothers')","(47, 91)",0.01169119129207821,1.0
"('Blind Tyger', 'Volta')","(48, 63)",0.2056325049673165,1.0
"('Blind Tyger', 'Tattu')","(48, 64)",0.09494053618222133,1.0
"('Blind Tyger', 'Bar San Juan')","(48, 65)",0.21620065079045123,0.85
"('Blind Tyger', 'Australasia')","(48, 66)",0.0847179428110692,1.0
"('Blind Tyger', 'The Edinburgh Castle')","(48, 67)",0.05212082817404325,1.0
"('Blind Tyger', 'Sicilian NQ Bar and Bistro')","(48, 68)",0.06528061738704755,1.0
"('Blind Tyger', '20 Stories')","(48, 69)",0.16572119676332536,1.0
"('Blind Tyger', 'Bundobust Brewery')","(48, 70)",0.06582774210268667,1.0
"('Blind Tyger', 'Delhi House Cafe')","(48, 71)",0.07875716301436922,1.0
"('Blind Tyger', 'Canto')","(48, 72)",0.05197684798571717,0.85
"('Blind Tyger', 'Elnecot')","(48, 73)",0.052063236098712815,1.0
"('Blind Tyger', 'Wholesome Junkies')","(48, 74)",0.09142741958706482,1.0
"('Blind Tyger', 'MUSU')","(48, 75)",0.09016039392979526,1.0
"('Blind Tyger', 'Erst')","(48, 76)",0.048521323465891095,1.0
"('Blind Tyger', 'Where The Light Gets In')","(48, 77)",0.28977452702508133,1.0
"('Blind Tyger', 'Brewski')","(48, 78)",0.19299104443228612,1.0
"('Blind Tyger', 'Hispi')","(48, 79)",0.2320096754686555,1.0
"('Blind Tyger', 'Dokes Pizzeria')","(48, 80)",0.2823163532697901,1.0
"('Blind Tyger', ""Salvi's NQ"")","(48, 81)",0.06792985285224754,1.0
"('Blind Tyger', 'Wood')","(48, 82)",0.0778932818844127,0.85
"('Blind Tyger', 'Common')","(48, 83)",0.0635528551271345,1.0
"('Blind Tyger', 'Ziya')","(48, 84)",0.08019696489763009,1.0
"('Blind Tyger', 'Casa Italia')","(48, 85)",0.22921645981512945,1.0
"('Blind Tyger', 'Zouk')","(48, 86)",0.069052898321191,1.0
"('Blind Tyger', 'The Hip Hop Chip Shop')","(48, 87)",0.052063236098712815,1.0
"('Blind Tyger', '63 Degrees')","(48, 88)",0.06614449851700406,1.0
"('Blind Tyger', 'The Little Yeti')","(48, 89)",0.2159702824891295,1.0
"('Blind Tyger', ""Rigatoni's"")","(48, 90)",0.050105105537478045,1.0
"('Blind Tyger', 'Birria Brothers')","(48, 91)",0.05848475249805627,1.0
"('Northern Monk Refectory', 'Volta')","(49, 63)",0.2191378466323034,1.0
"('Northern Monk Refectory', 'Tattu')","(49, 64)",0.049154836294525876,1.0
"('Northern Monk Refectory', 'Bar San Juan')","(49, 65)",0.2049414000633513,0.85
"('Northern Monk Refectory', 'Australasia')","(49, 66)",0.03875946669738244,1.0
"('Northern Monk Refectory', 'The Edinburgh Castle')","(49, 67)",0.013130993175339074,1.0
"('Northern Monk Refectory', 'Sicilian NQ Bar and Bistro')","(49, 68)",0.015175511849569499,1.0
"('Northern Monk Refectory', '20 Stories')","(49, 69)",0.18337316785210356,1.0
"('Northern Monk Refectory', 'Bundobust Brewery')","(49, 70)",0.03225156218504334,1.0
"('Northern Monk Refectory', 'Delhi House Cafe')","(49, 71)",0.028508077288565095,1.0
"('Northern Monk Refectory', 'Canto')","(49, 72)",0.013217381288334724,0.85
"('Northern Monk Refectory', 'Elnecot')","(49, 73)",0.014282834681947763,1.0
"('Northern Monk Refectory', 'Wholesome Junkies')","(49, 74)",0.041523886313243295,1.0
"('Northern Monk Refectory', 'MUSU')","(49, 75)",0.04273331989518242,1.0
"('Northern Monk Refectory', 'Erst')","(49, 76)",0.016845682034152102,1.0
"('Northern Monk Refectory', 'Where The Light Gets In')","(49, 77)",0.33296858352290726,1.0
"('Northern Monk Refectory', 'Brewski')","(49, 78)",0.18276845106113399,1.0
"('Northern Monk Refectory', 'Hispi')","(49, 79)",0.2533475393785815,1.0
"('Northern Monk Refectory', 'Dokes Pizzeria')","(49, 80)",0.23768249488870333,1.0
"('Northern Monk Refectory', ""Salvi's NQ"")","(49, 81)",0.018026319578426007,1.0
"('Northern Monk Refectory', 'Wood')","(49, 82)",0.045584127624038934,0.85
"('Northern Monk Refectory', 'Common')","(49, 83)",0.01442681487027385,1.0
"('Northern Monk Refectory', 'Ziya')","(49, 84)",0.10058455956460391,1.0
"('Northern Monk Refectory', 'Casa Italia')","(49, 85)",0.24925850203012065,1.0
"('Northern Monk Refectory', 'Zouk')","(49, 86)",0.04477783856941285,1.0
"('Northern Monk Refectory', 'The Hip Hop Chip Shop')","(49, 87)",0.014282834681947763,1.0
"('Northern Monk Refectory', '63 Degrees')","(49, 88)",0.017133642410804274,1.0
"('Northern Monk Refectory', 'The Little Yeti')","(49, 89)",0.21329225098626428,1.0
"('Northern Monk Refectory', ""Rigatoni's"")","(49, 90)",0.019581305612347742,1.0
"('Northern Monk Refectory', 'Birria Brothers')","(49, 91)",0.011748783367408644,1.0
"('Cloudwater Unit 9', 'Volta')","(50, 63)",0.2096351542027817,1.0
"('Cloudwater Unit 9', 'Tattu')","(50, 64)",0.07826763037406052,1.0
"('Cloudwater Unit 9', 'Bar San Juan')","(50, 65)",0.21142050853802516,0.85
"('Cloudwater Unit 9', 'Australasia')","(50, 66)",0.06792985285224754,1.0
"('Cloudwater Unit 9', 'The Edinburgh Castle')","(50, 67)",0.034987185763238976,1.0
"('Cloudwater Unit 9', 'Sicilian NQ Bar and Bistro')","(50, 68)",0.047455870072278056,1.0
"('Cloudwater Unit 9', '20 Stories')","(50, 69)",0.17001180637544275,1.0
"('Cloudwater Unit 9', 'Bundobust Brewery')","(50, 70)",0.0511993549687563,1.0
"('Cloudwater Unit 9', 'Delhi House Cafe')","(50, 71)",0.060932415699599736,1.0
"('Cloudwater Unit 9', 'Canto')","(50, 72)",0.03484320557491289,0.85
"('Cloudwater Unit 9', 'Elnecot')","(50, 73)",0.03507357387623463,1.0
"('Cloudwater Unit 9', 'Wholesome Junkies')","(50, 74)",0.07363146830996055,1.0
"('Cloudwater Unit 9', 'MUSU')","(50, 75)",0.07308434359432142,1.0
"('Cloudwater Unit 9', 'Erst')","(50, 76)",0.032049989921386815,1.0
"('Cloudwater Unit 9', 'Where The Light Gets In')","(50, 77)",0.30509401906297695,1.0
"('Cloudwater Unit 9', 'Brewski')","(50, 78)",0.18838367840585135,1.0
"('Cloudwater Unit 9', 'Hispi')","(50, 79)",0.23906470469663374,1.0
"('Cloudwater Unit 9', 'Dokes Pizzeria')","(50, 80)",0.2660465919889423,1.0
"('Cloudwater Unit 9', ""Salvi's NQ"")","(50, 81)",0.05013390157514326,1.0
"('Cloudwater Unit 9', 'Wood')","(50, 82)",0.06418636795576929,0.85
"('Cloudwater Unit 9', 'Common')","(50, 83)",0.04578569988769545,1.0
"('Cloudwater Unit 9', 'Ziya')","(50, 84)",0.08509229130071702,1.0
"('Cloudwater Unit 9', 'Casa Italia')","(50, 85)",0.23578195640279898,1.0
"('Cloudwater Unit 9', 'Zouk')","(50, 86)",0.05707374665246062,1.0
"('Cloudwater Unit 9', 'The Hip Hop Chip Shop')","(50, 87)",0.03507357387623463,1.0
"('Cloudwater Unit 9', '63 Degrees')","(50, 88)",0.048406139315230225,1.0
"('Cloudwater Unit 9', 'The Little Yeti')","(50, 89)",0.214184928153886,1.0
"('Cloudwater Unit 9', ""Rigatoni's"")","(50, 90)",0.03406571255795202,1.0
"('Cloudwater Unit 9', 'Birria Brothers')","(50, 91)",0.0408615774469433,1.0
"('Behind Closed Doors', 'Volta')","(51, 63)",0.22826619057217726,1.0
"('Behind Closed Doors', 'Tattu')","(51, 64)",0.04687994931897371,1.0
"('Behind Closed Doors', 'Bar San Juan')","(51, 65)",0.21055662740806866,0.85
"('Behind Closed Doors', 'Australasia')","(51, 66)",0.03708929651279984,1.0
"('Behind Closed Doors', 'The Edinburgh Castle')","(51, 67)",0.01065453393613039,1.0
"('Behind Closed Doors', 'Sicilian NQ Bar and Bistro')","(51, 68)",0.007573357905952141,1.0
"('Behind Closed Doors', '20 Stories')","(51, 69)",0.18204855011950355,1.0
"('Behind Closed Doors', 'Bundobust Brewery')","(51, 70)",0.03772280934143462,1.0
"('Behind Closed Doors', 'Delhi House Cafe')","(51, 71)",0.021049903533273823,1.0
"('Behind Closed Doors', 'Canto')","(51, 72)",0.010827310162121693,0.85
"('Behind Closed Doors', 'Elnecot')","(51, 73)",0.01169119129207821,1.0
"('Behind Closed Doors', 'Wholesome Junkies')","(51, 74)",0.03248193048636508,1.0
"('Behind Closed Doors', 'MUSU')","(51, 75)",0.0395369597143433,1.0
"('Behind Closed Doors', 'Erst')","(51, 76)",0.016269761280847755,1.0
"('Behind Closed Doors', 'Where The Light Gets In')","(51, 77)",0.3434215451953811,1.0
"('Behind Closed Doors', 'Brewski')","(51, 78)",0.18870043482016874,1.0
"('Behind Closed Doors', 'Hispi')","(51, 79)",0.26313819218475537,1.0
"('Behind Closed Doors', 'Dokes Pizzeria')","(51, 80)",0.22720073717856423,1.0
"('Behind Closed Doors', ""Salvi's NQ"")","(51, 81)",0.00947389639185648,1.0
"('Behind Closed Doors', 'Wood')","(51, 82)",0.04993232931148674,0.85
"('Behind Closed Doors', 'Common')","(51, 83)",0.004578569988769546,1.0
"('Behind Closed Doors', 'Ziya')","(51, 84)",0.11080715293575603,1.0
"('Behind Closed Doors', 'Casa Italia')","(51, 85)",0.2589339706856337,1.0
"('Behind Closed Doors', 'Zouk')","(51, 86)",0.051458519307743256,1.0
"('Behind Closed Doors', 'The Hip Hop Chip Shop')","(51, 87)",0.01169119129207821,1.0
"('Behind Closed Doors', '63 Degrees')","(51, 88)",0.007141417340973882,1.0
"('Behind Closed Doors', 'The Little Yeti')","(51, 89)",0.22034728021424252,1.0
"('Behind Closed Doors', ""Rigatoni's"")","(51, 90)",0.017824747314769487,1.0
"('Behind Closed Doors', 'Birria Brothers')","(51, 91)",0.0027932156535260748,1.0
"('The Washhouse', 'Volta')","(52, 63)",0.2314913467906816,1.0
"('The Washhouse', 'Tattu')","(52, 64)",0.03729086877645636,1.0
"('The Washhouse', 'Bar San Juan')","(52, 65)",0.2077922077922078,0.85
"('The Washhouse', 'Australasia')","(52, 66)",0.028709649552221616,1.0
"('The Washhouse', 'The Edinburgh Castle')","(52, 67)",0.022806461830852075,1.0
"('The Washhouse', 'Sicilian NQ Bar and Bistro')","(52, 68)",0.006306332248682581,1.0
"('The Washhouse', '20 Stories')","(52, 69)",0.19088893368272525,1.0
"('The Washhouse', 'Bundobust Brewery')","(52, 70)",0.03783799349209549,1.0
"('The Washhouse', 'Delhi House Cafe')","(52, 71)",0.008408442998243441,1.0
"('The Washhouse', 'Canto')","(52, 72)",0.02297923805684338,0.85
"('The Washhouse', 'Elnecot')","(52, 73)",0.023612750885478158,1.0
"('The Washhouse', 'Wholesome Junkies')","(52, 74)",0.02004204221499122,1.0
"('The Washhouse', 'MUSU')","(52, 75)",0.02940075445618683,1.0
"('The Washhouse', 'Erst')","(52, 76)",0.028392893137904225,1.0
"('The Washhouse', 'Where The Light Gets In')","(52, 77)",0.3535289544158724,1.0
"('The Washhouse', 'Brewski')","(52, 78)",0.18648313991994703,1.0
"('The Washhouse', 'Hispi')","(52, 79)",0.2679759265125119,1.0
"('The Washhouse', 'Dokes Pizzeria')","(52, 80)",0.217496472485386,1.0
"('The Washhouse', ""Salvi's NQ"")","(52, 81)",0.0035131165951565063,1.0
"('The Washhouse', 'Wood')","(52, 82)",0.047686238373599796,0.85
"('The Washhouse', 'Common')","(52, 83)",0.008379646960578224,1.0
"('The Washhouse', 'Ziya')","(52, 84)",0.1175742217870821,1.0
"('The Washhouse', 'Casa Italia')","(52, 85)",0.26348374463673796,1.0
"('The Washhouse', 'Zouk')","(52, 86)",0.05223601232470412,1.0
"('The Washhouse', 'The Hip Hop Chip Shop')","(52, 87)",0.023612750885478158,1.0
"('The Washhouse', '63 Degrees')","(52, 88)",0.006450312437008668,1.0
"('The Washhouse', 'The Little Yeti')","(52, 89)",0.2196561753102773,1.0
"('The Washhouse', ""Rigatoni's"")","(52, 90)",0.02928557030552596,1.0
"('The Washhouse', 'Birria Brothers')","(52, 91)",0.014455610907939068,1.0
"('Cane and Grain', 'Volta')","(53, 63)",0.23036830132173813,1.0
"('Cane and Grain', 'Tattu')","(53, 64)",0.041639070463904165,1.0
"('Cane and Grain', 'Bar San Juan')","(53, 65)",0.2093471938261295,0.85
"('Cane and Grain', 'Australasia')","(53, 66)",0.032395542373369425,1.0
"('Cane and Grain', 'The Edinburgh Castle')","(53, 67)",0.017133642410804274,1.0
"('Cane and Grain', 'Sicilian NQ Bar and Bistro')","(53, 68)",0.0029947879171825956,1.0
"('Cane and Grain', '20 Stories')","(53, 69)",0.1865983240706079,1.0
"('Cane and Grain', 'Bundobust Brewery')","(53, 70)",0.03766521726610418,1.0
"('Cane and Grain', 'Delhi House Cafe')","(53, 71)",0.014052466380626025,1.0
"('Cane and Grain', 'Canto')","(53, 72)",0.017335214674460794,0.85
"('Cane and Grain', 'Elnecot')","(53, 73)",0.01799752354076079,1.0
"('Cane and Grain', 'Wholesome Junkies')","(53, 74)",0.025426901258386845,1.0
"('Cane and Grain', 'MUSU')","(53, 75)",0.03392173236962594,1.0
"('Cane and Grain', 'Erst')","(53, 76)",0.02274886975552164,1.0
"('Cane and Grain', 'Where The Light Gets In')","(53, 77)",0.34926714084142024,1.0
"('Cane and Grain', 'Brewski')","(53, 78)",0.18777896161488178,1.0
"('Cane and Grain', 'Hispi')","(53, 79)",0.266132980101938,1.0
"('Cane and Grain', 'Dokes Pizzeria')","(53, 80)",0.2214991217208512,1.0
"('Cane and Grain', ""Salvi's NQ"")","(53, 81)",0.0025340513145391194,1.0
"('Cane and Grain', 'Wood')","(53, 82)",0.048694099691882396,0.85
"('Cane and Grain', 'Common')","(53, 83)",0.002620439427534771,1.0
"('Cane and Grain', 'Ziya')","(53, 84)",0.11478100613355602,1.0
"('Cane and Grain', 'Casa Italia')","(53, 85)",0.26178477841449016,1.0
"('Cane and Grain', 'Zouk')","(53, 86)",0.05189045987272151,1.0
"('Cane and Grain', 'The Hip Hop Chip Shop')","(53, 87)",0.01799752354076079,1.0
"('Cane and Grain', '63 Degrees')","(53, 88)",0.0017565582975782531,1.0
"('Cane and Grain', 'The Little Yeti')","(53, 89)",0.2202896881389121,1.0
"('Cane and Grain', ""Rigatoni's"")","(53, 90)",0.02381432314913468,1.0
"('Cane and Grain', 'Birria Brothers')","(53, 91)",0.00875399545022605,1.0
"('Dusk til Pawn', 'Volta')","(54, 63)",0.2266248164252599,1.0
"('Dusk til Pawn', 'Tattu')","(54, 64)",0.049471592708843264,1.0
"('Dusk til Pawn', 'Bar San Juan')","(54, 65)",0.21067181155872952,0.85
"('Dusk til Pawn', 'Australasia')","(54, 66)",0.03942177556368244,1.0
"('Dusk til Pawn', 'The Edinburgh Castle')","(54, 67)",0.008235666772252138,1.0
"('Dusk til Pawn', 'Sicilian NQ Bar and Bistro')","(54, 68)",0.011000086388112996,1.0
"('Dusk til Pawn', '20 Stories')","(54, 69)",0.18023439974659486,1.0
"('Dusk til Pawn', 'Bundobust Brewery')","(54, 70)",0.037636421228438965,1.0
"('Dusk til Pawn', 'Delhi House Cafe')","(54, 71)",0.024678204279091197,1.0
"('Dusk til Pawn', 'Canto')","(54, 72)",0.008379646960578224,0.85
"('Dusk til Pawn', 'Elnecot')","(54, 73)",0.00938750827886083,1.0
"('Dusk til Pawn', 'Wholesome Junkies')","(54, 74)",0.03631180349583897,1.0
"('Dusk til Pawn', 'MUSU')","(54, 75)",0.04233017536786938,1.0
"('Dusk til Pawn', 'Erst')","(54, 76)",0.013562933740317333,1.0
"('Dusk til Pawn', 'Where The Light Gets In')","(54, 77)",0.33999481671322024,1.0
"('Dusk til Pawn', 'Brewski')","(54, 78)",0.18867163878250354,1.0
"('Dusk til Pawn', 'Hispi')","(54, 79)",0.2610072853975293,1.0
"('Dusk til Pawn', 'Dokes Pizzeria')","(54, 80)",0.2306274656607251,1.0
"('Dusk til Pawn', ""Salvi's NQ"")","(54, 81)",0.013159789213004291,1.0
"('Dusk til Pawn', 'Wood')","(54, 82)",0.050364269876465,0.85
"('Dusk til Pawn', 'Common')","(54, 83)",0.008379646960578224,1.0
"('Dusk til Pawn', 'Ziya')","(54, 84)",0.10827310162121692,1.0
"('Dusk til Pawn', 'Casa Italia')","(54, 85)",0.25688945201140323,1.0
"('Dusk til Pawn', 'Zouk')","(54, 86)",0.05096898666743456,1.0
"('Dusk til Pawn', 'The Hip Hop Chip Shop')","(54, 87)",0.00938750827886083,1.0
"('Dusk til Pawn', '63 Degrees')","(54, 88)",0.01094249431278256,1.0
"('Dusk til Pawn', 'The Little Yeti')","(54, 89)",0.2198001554986034,1.0
"('Dusk til Pawn', ""Rigatoni's"")","(54, 90)",0.015549860339217323,1.0
"('Dusk til Pawn', 'Birria Brothers')","(54, 91)",0.004060241310795635,1.0
"('Hold Fast', 'Volta')","(55, 63)",0.22267975926512512,1.0
"('Hold Fast', 'Tattu')","(55, 64)",0.04932761252051718,1.0
"('Hold Fast', 'Bar San Juan')","(55, 65)",0.20770581967921214,0.85
"('Hold Fast', 'Australasia')","(55, 66)",0.03907622311169983,1.0
"('Hold Fast', 'The Edinburgh Castle')","(55, 67)",0.010308981484147781,1.0
"('Hold Fast', 'Sicilian NQ Bar and Bistro')","(55, 68)",0.01295821694934777,1.0
"('Hold Fast', '20 Stories')","(55, 69)",0.18170299766752096,1.0
"('Hold Fast', 'Bundobust Brewery')","(55, 70)",0.03478561349958246,1.0
"('Hold Fast', 'Delhi House Cafe')","(55, 71)",0.02666513087799119,1.0
"('Hold Fast', 'Canto')","(55, 72)",0.010395369597143433,0.85
"('Hold Fast', 'Elnecot')","(55, 73)",0.01148961902842169,1.0
"('Hold Fast', 'Wholesome Junkies')","(55, 74)",0.039105019149365046,1.0
"('Hold Fast', 'MUSU')","(55, 75)",0.0425317476315259,1.0
"('Hold Fast', 'Erst')","(55, 76)",0.014772367322256457,1.0
"('Hold Fast', 'Where The Light Gets In')","(55, 77)",0.3361649437037464,1.0
"('Hold Fast', 'Brewski')","(55, 78)",0.1856192587899905,1.0
"('Hold Fast', 'Hispi')","(55, 79)",0.2569470440867337,1.0
"('Hold Fast', 'Dokes Pizzeria')","(55, 80)",0.23445733867019897,1.0
"('Hold Fast', ""Salvi's NQ"")","(55, 81)",0.015607452414547758,1.0
"('Hold Fast', 'Wood')","(55, 82)",0.0478590145995911,0.85
"('Hold Fast', 'Common')","(55, 83)",0.011460822990756472,1.0
"('Hold Fast', 'Ziya')","(55, 84)",0.10418406427275607,1.0
"('Hold Fast', 'Casa Italia')","(55, 85)",0.2528292107006076,1.0
"('Hold Fast', 'Zouk')","(55, 86)",0.04771503441126501,1.0
"('Hold Fast', 'The Hip Hop Chip Shop')","(55, 87)",0.01148961902842169,1.0
"('Hold Fast', '63 Degrees')","(55, 88)",0.014138854493621678,1.0
"('Hold Fast', 'The Little Yeti')","(55, 89)",0.21643101909177298,1.0
"('Hold Fast', ""Rigatoni's"")","(55, 90)",0.017248826561465144,1.0
"('Hold Fast', 'Birria Brothers')","(55, 91)",0.008178074696921703,1.0
"('Corbieres', 'Volta')","(56, 63)",0.2217870820975034,1.0
"('Corbieres', 'Tattu')","(56, 64)",0.02159702824891295,1.0
"('Corbieres', 'Bar San Juan')","(56, 65)",0.19336539292193394,0.85
"('Corbieres', 'Australasia')","(56, 66)",0.0128430327986869,1.0
"('Corbieres', 'The Edinburgh Castle')","(56, 67)",0.0361966193451781,1.0
"('Corbieres', 'Sicilian NQ Bar and Bistro')","(56, 68)",0.018141503729086877,1.0
"('Corbieres', '20 Stories')","(56, 69)",0.20658277421026866,1.0
"('Corbieres', 'Bundobust Brewery')","(56, 70)",0.028911221815878137,1.0
"('Corbieres', 'Delhi House Cafe')","(56, 71)",0.010481757710139084,1.0
"('Corbieres', 'Canto')","(56, 72)",0.036398191608834625,0.85
"('Corbieres', 'Elnecot')","(56, 73)",0.037233276701125924,1.0
"('Corbieres', 'Wholesome Junkies')","(56, 74)",0.021942580700895557,1.0
"('Corbieres', 'MUSU')","(56, 75)",0.013994874305295592,1.0
"('Corbieres', 'Erst')","(56, 76)",0.041811846689895474,1.0
"('Corbieres', 'Where The Light Gets In')","(56, 77)",0.3530394217755637,1.0
"('Corbieres', 'Brewski')","(56, 78)",0.17243067353932098,1.0
"('Corbieres', 'Hispi')","(56, 79)",0.25994183200391624,1.0
"('Corbieres', 'Dokes Pizzeria')","(56, 80)",0.22017450398825122,1.0
"('Corbieres', ""Salvi's NQ"")","(56, 81)",0.01756558297578253,1.0
"('Corbieres', 'Wood')","(56, 82)",0.03524635010222593,0.85
"('Corbieres', 'Common')","(56, 83)",0.022201745039882512,1.0
"('Corbieres', 'Ziya')","(56, 84)",0.1129092636853169,1.0
"('Corbieres', 'Casa Italia')","(56, 85)",0.25513289371382497,1.0
"('Corbieres', 'Zouk')","(56, 86)",0.042589339706856334,1.0
"('Corbieres', 'The Hip Hop Chip Shop')","(56, 87)",0.037233276701125924,1.0
"('Corbieres', '63 Degrees')","(56, 88)",0.02148184409825208,1.0
"('Corbieres', 'The Little Yeti')","(56, 89)",0.20658277421026866,1.0
"('Corbieres', ""Rigatoni's"")","(56, 90)",0.043338036686151986,1.0
"('Corbieres', 'Birria Brothers')","(56, 91)",0.0280185446482564,1.0
"('The Liars Club', 'Volta')","(57, 63)",0.21856192587899906,1.0
"('The Liars Club', 'Tattu')","(57, 64)",0.010481757710139084,1.0
"('The Liars Club', 'Bar San Juan')","(57, 65)",0.1854464825639992,0.85
"('The Liars Club', 'Australasia')","(57, 66)",0.005528839231721715,1.0
"('The Liars Club', 'The Edinburgh Castle')","(57, 67)",0.0473694819592824,1.0
"('The Liars Club', 'Sicilian NQ Bar and Bistro')","(57, 68)",0.02937195841852161,1.0
"('The Liars Club', '20 Stories')","(57, 69)",0.21766924871137733,1.0
"('The Liars Club', 'Bundobust Brewery')","(57, 70)",0.030293431623808563,1.0
"('The Liars Club', 'Delhi House Cafe')","(57, 71)",0.01992685806433035,1.0
"('The Liars Club', 'Canto')","(57, 72)",0.047571054222938926,0.85
"('The Liars Club', 'Elnecot')","(57, 73)",0.04843493535289544,1.0
"('The Liars Club', 'Wholesome Junkies')","(57, 74)",0.026405966539004233,1.0
"('The Liars Club', 'MUSU')","(57, 75)",0.0028220116911912923,1.0
"('The Liars Club', 'Erst')","(57, 76)",0.05295591326633455,1.0
"('The Liars Club', 'Where The Light Gets In')","(57, 77)",0.3565813344083854,1.0
"('The Liars Club', 'Brewski')","(57, 78)",0.16500129582169493,1.0
"('The Liars Club', 'Hispi')","(57, 79)",0.2580700895556771,1.0
"('The Liars Club', 'Dokes Pizzeria')","(57, 80)",0.21922423474529903,1.0
"('The Liars Club', ""Salvi's NQ"")","(57, 81)",0.02873844558988683,1.0
"('The Liars Club', 'Wood')","(57, 82)",0.03196360180839117,0.85
"('The Liars Club', 'Common')","(57, 83)",0.03343219972931725,1.0
"('The Liars Club', 'Ziya')","(57, 84)",0.11434906556857777,1.0
"('The Liars Club', 'Casa Italia')","(57, 85)",0.2530019869265989,1.0
"('The Liars Club', 'Zouk')","(57, 86)",0.04184064272756069,1.0
"('The Liars Club', 'The Hip Hop Chip Shop')","(57, 87)",0.04843493535289544,1.0
"('The Liars Club', '63 Degrees')","(57, 88)",0.03265470671235638,1.0
"('The Liars Club', 'The Little Yeti')","(57, 89)",0.20016125781092522,1.0
"('The Liars Club', ""Rigatoni's"")","(57, 90)",0.0545396953379215,1.0
"('The Liars Club', 'Birria Brothers')","(57, 91)",0.039220203300025916,1.0
"('The Fitzgerald', 'Volta')","(58, 63)",0.22907247962680335,1.0
"('The Fitzgerald', 'Tattu')","(58, 64)",0.053474241944308464,1.0
"('The Fitzgerald', 'Bar San Juan')","(58, 65)",0.21438650041754254,0.85
"('The Fitzgerald', 'Australasia')","(58, 66)",0.04351081291214329,1.0
"('The Fitzgerald', 'The Edinburgh Castle')","(58, 67)",0.0040890373484608515,1.0
"('The Fitzgerald', 'Sicilian NQ Bar and Bistro')","(58, 68)",0.014455610907939068,1.0
"('The Fitzgerald', '20 Stories')","(58, 69)",0.1760877703228036,1.0
"('The Fitzgerald', 'Bundobust Brewery')","(58, 70)",0.04137990612491721,1.0
"('The Fitzgerald', 'Delhi House Cafe')","(58, 71)",0.02781697238459988,1.0
"('The Fitzgerald', 'Canto')","(58, 72)",0.004233017536786938,0.85
"('The Fitzgerald', 'Elnecot')","(58, 73)",0.005240878855069542,1.0
"('The Fitzgerald', 'Wholesome Junkies')","(58, 74)",0.038586690471391134,1.0
"('The Fitzgerald', 'MUSU')","(58, 75)",0.04624643649033893,1.0
"('The Fitzgerald', 'Erst')","(58, 76)",0.009531488467186915,1.0
"('The Fitzgerald', 'Where The Light Gets In')","(58, 77)",0.33982204048722897,1.0
"('The Fitzgerald', 'Brewski')","(58, 78)",0.1922999395283209,1.0
"('The Fitzgerald', 'Hispi')","(58, 79)",0.26296541595876405,1.0
"('The Fitzgerald', 'Dokes Pizzeria')","(58, 80)",0.2308290379243816,1.0
